State,District,Market,Commodity,Min Price,Max Price,Modal Price
Telangana,Ranga Reddy,Kukatpally(Rythu Bazar),Yam (Ratalu),4500,4500,4500
Telangana,Ranga Reddy,Mehndipatnam(Rythu Bazar),Banana - Green,1100,1100,1100
Telangana,Ranga Reddy,Mehndipatnam(Rythu Bazar),Beetroot,2800,2800,2800
Telangana,Ranga Reddy,Mehndipatnam(Rythu Bazar),Bhindi(Ladies Finger),6500,6500,6500
Telangana,Ranga Reddy,Mehndipatnam(Rythu Bazar),Bitter gourd,5500,5500,5500
Telangana,Ranga Reddy,Mehndipatnam(Rythu Bazar),Bottle gourd,1500,1500,1500
Telangana,Ranga Reddy,Mehndipatnam(Rythu Bazar),Cabbage,1700,1700,1700
Telangana,Ranga Reddy,Mehndipatnam(Rythu Bazar),Carrot,4500,4500,4500
Telangana,Ranga Reddy,Mehndipatnam(Rythu Bazar),Cauliflower,2300,2300,2300
Telangana,Ranga Reddy,Mehndipatnam(Rythu Bazar),Cluster beans,4000,4000,4000
Telangana,Ranga Reddy,Mehndipatnam(Rythu Bazar),Colacasia,4000,4000,4000
Telangana,Ranga Reddy,Mehndipatnam(Rythu Bazar),Cucumbar(Kheera),1500,1500,1500
Telangana,Ranga Reddy,Mehndipatnam(Rythu Bazar),Drumstick,500,500,500
Telangana,Ranga Reddy,Mehndipatnam(Rythu Bazar),Field Pea,6500,6500,6500
Telangana,Ranga Reddy,Mehndipatnam(Rythu Bazar),French Beans (Frasbean),9500,9500,9500
Telangana,Ranga Reddy,Mehndipatnam(Rythu Bazar),Green Chilli,6500,6500,6500
Telangana,Ranga Reddy,Mehndipatnam(Rythu Bazar),Leafy Vegetable,2200,2200,2200
Telangana,Ranga Reddy,Mehndipatnam(Rythu Bazar),Onion,1900,1900,1900
Telangana,Ranga Reddy,Mehndipatnam(Rythu Bazar),Potato,2300,2300,2300
Telangana,Ranga Reddy,Mehndipatnam(Rythu Bazar),Ridgeguard(Tori),4500,4500,4500
Telangana,Ranga Reddy,Mehndipatnam(Rythu Bazar),Snakeguard,1800,1800,1800
Telangana,Ranga Reddy,Mehndipatnam(Rythu Bazar),Yam (Ratalu),4500,4500,4500
Telangana,Ranga Reddy,"Ramakrisnapuram,RBZ",Banana - Green,1100,1100,1100
Telangana,Ranga Reddy,"Ramakrisnapuram,RBZ",Beetroot,2800,2800,2800
Telangana,Ranga Reddy,"Ramakrisnapuram,RBZ",Bhindi(Ladies Finger),6500,6500,6500
Telangana,Ranga Reddy,"Ramakrisnapuram,RBZ",Bitter gourd,5500,5500,5500
Telangana,Ranga Reddy,"Ramakrisnapuram,RBZ",Bottle gourd,1500,1500,1500
Telangana,Ranga Reddy,"Ramakrisnapuram,RBZ",Brinjal,3500,3500,3500
Telangana,Ranga Reddy,"Ramakrisnapuram,RBZ",Cabbage,1700,1700,1700
Telangana,Ranga Reddy,"Ramakrisnapuram,RBZ",Carrot,4500,4500,4500
Telangana,Ranga Reddy,"Ramakrisnapuram,RBZ",Cauliflower,2300,2300,2300
Telangana,Ranga Reddy,"Ramakrisnapuram,RBZ",Cluster beans,4000,4000,4000
Telangana,Ranga Reddy,"Ramakrisnapuram,RBZ",Colacasia,4000,4000,4000
Telangana,Ranga Reddy,"Ramakrisnapuram,RBZ",Cucumbar(Kheera),2000,2000,2000
Telangana,Ranga Reddy,"Ramakrisnapuram,RBZ",Green Chilli,6500,6500,6500
Telangana,Ranga Reddy,"Ramakrisnapuram,RBZ",Leafy Vegetable,1600,1600,1600
Telangana,Ranga Reddy,"Ramakrisnapuram,RBZ",Onion,1400,1400,1400
Telangana,Ranga Reddy,"Ramakrisnapuram,RBZ",Potato,2300,2300,2300
Telangana,Ranga Reddy,"Ramakrisnapuram,RBZ",Ridgeguard(Tori),4500,4500,4500
Telangana,Ranga Reddy,"Ramakrisnapuram,RBZ",Tomato,9900,9900,9900
Telangana,Ranga Reddy,Sardarnagar,Paddy(Dhan)(Common),1900,2100,2000
Telangana,Warangal,Cherial,Paddy(Dhan)(Common),2060,2060,2060
Telangana,Warangal,Jangaon,Paddy(Dhan)(Common),206,206,206
Telangana,Warangal,Narsampet(Nekonda),Cotton,6100,6300,6200
Telangana,Warangal,Parkal,Cotton,6600,6600,6600
Telangana,Warangal,Warangal,Apple,15000,15000,15000
Telangana,Warangal,Warangal,Banana,3000,3000,3000
Telangana,Warangal,Warangal,Beetroot,3000,3200,3100
Telangana,Warangal,Warangal,Bhindi(Ladies Finger),4000,4500,4250
Telangana,Warangal,Warangal,Bitter gourd,4500,5000,4750
Telangana,Warangal,Warangal,Brinjal,3600,4000,3800
Telangana,Warangal,Warangal,Cabbage,1800,2000,1900
Telangana,Warangal,Warangal,Capsicum,5500,6000,5750
Telangana,Warangal,Warangal,Carrot,3600,4000,3800
Telangana,Warangal,Warangal,Cauliflower,4500,5000,4750
Telangana,Warangal,Warangal,Cluster beans,3200,3500,3350
Telangana,Warangal,Warangal,Colacasia,3600,4000,3800
Telangana,Warangal,Warangal,Cucumbar(Kheera),3000,3200,3100
Telangana,Warangal,Warangal,Field Pea,4500,5000,4750
Telangana,Warangal,Warangal,French Beans (Frasbean),7500,8000,7750
Telangana,Warangal,Warangal,Grapes,6000,6000,6000
Telangana,Warangal,Warangal,Grapes,8000,8000,8000
Telangana,Warangal,Warangal,Green Chilli,8000,9000,8500
Telangana,Warangal,Warangal,Mousambi(Sweet Lime),2000,2000,2000
Telangana,Warangal,Warangal,Mousambi(Sweet Lime),1750,1750,1750
Telangana,Warangal,Warangal,Mousambi(Sweet Lime),1500,1500,1500
Telangana,Warangal,Warangal,Papaya,1500,1500,1500
Telangana,Warangal,Warangal,Plum,10000,10000,10000
Telangana,Warangal,Warangal,Pomegranate,10000,10000,10000
Telangana,Warangal,Warangal,Pomegranate,6500,6500,6500
Telangana,Warangal,Warangal,Pomegranate,5000,5000,5000
Telangana,Warangal,Warangal,Potato,1800,2000,1900
Telangana,Warangal,Warangal,Ridgeguard(Tori),4500,5000,4750
Telangana,Warangal,Warangal,Yam (Ratalu),4500,5000,4750
Tripura,North Tripura,Dasda,Bhindi(Ladies Finger),3000,4000,3500
Tripura,North Tripura,Dasda,Brinjal,1500,2500,2000
Tripura,North Tripura,Dasda,Cowpea(Veg),2000,3000,2500
Tripura,North Tripura,Dasda,Green Chilli,15000,20000,17500
Tripura,North Tripura,Dasda,Potato,2000,3000,2500
Tripura,North Tripura,Kanchanpur,Bhindi(Ladies Finger),3000,4000,3500
Tripura,North Tripura,Kanchanpur,Bitter gourd,3800,4200,4000
Tripura,North Tripura,Kanchanpur,Brinjal,1500,2500,2000
Tripura,North Tripura,Kanchanpur,Cowpea(Veg),3200,3600,3400
Tripura,North Tripura,Kanchanpur,Green Chilli,8000,14000,11000
Tripura,North Tripura,Kanchanpur,Masur Dal,8000,12000,10000
Tripura,North Tripura,Kanchanpur,Onion,3000,4000,3500
Tripura,North Tripura,Kanchanpur,Potato,2000,3000,2500
Tripura,Sepahijala,Melaghar,Banana,1800,2300,2100
Tripura,Sepahijala,Melaghar,Bhindi(Ladies Finger),2500,3100,3000
Tripura,Sepahijala,Melaghar,Bitter gourd,5000,6000,5500
Tripura,Sepahijala,Melaghar,Brinjal,900,1200,1000
Tripura,Sepahijala,Melaghar,Cucumbar(Kheera),2000,2500,2400
Tripura,Sepahijala,Melaghar,Fish,18000,21000,20000
Tripura,Sepahijala,Melaghar,Fish,27000,30000,29000
Tripura,Sepahijala,Melaghar,Fish,26000,27000,26500
Tripura,Sepahijala,Melaghar,Pointed gourd (Parval),2400,2600,2500
Tripura,Sepahijala,Melaghar,Potato,1700,1900,1800
Tripura,Sepahijala,Melaghar,Rice,3950,4050,4000
Tripura,Sepahijala,Melaghar,Rice,4650,4750,4700
Tripura,Sepahijala,Melaghar,Rice,4250,4350,4300
Tripura,Sepahijala,Melaghar,Ridgeguard(Tori),3500,4200,4000
Tripura,Sepahijala,Sonamura,Banana - Green,4000,6000,5000
Tripura,Sepahijala,Sonamura,Bhindi(Ladies Finger),3200,3400,3300
Tripura,Sepahijala,Sonamura,Bitter gourd,5500,6000,5800
Tripura,Sepahijala,Sonamura,Brinjal,1200,1600,1400
Tripura,Sepahijala,Sonamura,Cock,160,200,180
Tripura,Sepahijala,Sonamura,Cucumbar(Kheera),2500,3000,2800
Tripura,Sepahijala,Sonamura,Fish,31000,33000,32000
Tripura,Sepahijala,Sonamura,Fish,20000,22000,21000
Tripura,Sepahijala,Sonamura,Ginger(Green),14500,16000,15000
Tripura,Sepahijala,Sonamura,Green Chilli,9000,12000,10000
Tripura,Sepahijala,Sonamura,Mango,6000,8000,7000
Tripura,Sepahijala,Sonamura,Papaya (Raw),1800,2000,1900
Tripura,Sepahijala,Sonamura,Pointed gourd (Parval),2500,3500,3000
Tripura,Sepahijala,Sonamura,Potato,1700,1900,1800
Tripura,Sepahijala,Sonamura,Rice,3800,3840,3820
Tripura,Sepahijala,Sonamura,Rice,4800,5000,4900
Tripura,Sepahijala,Sonamura,Rice,4000,4100,4050
Tripura,Sepahijala,Sonamura,Ridgeguard(Tori),3500,4000,3800
Tripura,Sepahijala,Sonamura,Tomato,9000,10000,9500
Tripura,South District,Biokhora,Banana - Green,1500,2000,1600
Tripura,South District,Biokhora,Brinjal,3500,4000,3800
Tripura,South District,Biokhora,Cowpea(Veg),4000,5000,4500
Tripura,South District,Biokhora,Cucumbar(Kheera),4000,5000,4500
Tripura,South District,Biokhora,Green Chilli,18000,25000,20000
Tripura,South District,Biokhora,Potato,1900,2500,2000
Tripura,South District,Biokhora,Ridgeguard(Tori),3500,5000,4000
Tripura,South District,Biokhora,Sweet Potato,2500,3000,2800
Uttar Pradesh,Agra,Achnera,Bajra(Pearl Millet/Cumbu),1960,2040,2000
Uttar Pradesh,Agra,Achnera,Banana,2300,2380,2340
Uttar Pradesh,Agra,Achnera,Barley (Jau),2150,2250,2200
Uttar Pradesh,Agra,Achnera,Bhindi(Ladies Finger),1450,1550,1500
Uttar Pradesh,Agra,Achnera,Bottle gourd,1480,1560,1520
Uttar Pradesh,Agra,Achnera,Brinjal,2100,2200,2150
Uttar Pradesh,Agra,Achnera,Cauliflower,4150,4250,4200
Uttar Pradesh,Agra,Achnera,Green Chilli,4900,5000,4950
Uttar Pradesh,Agra,Achnera,Gur(Jaggery),3780,3820,3800
Uttar Pradesh,Agra,Achnera,Lemon,2850,2950,2900
Uttar Pradesh,Agra,Achnera,Mustard,5410,5490,5450
Uttar Pradesh,Agra,Achnera,Onion,1320,1400,1360
Uttar Pradesh,Agra,Achnera,Potato,950,1030,990
Uttar Pradesh,Agra,Achnera,Pumpkin,1200,1260,1230
Uttar Pradesh,Agra,Achnera,Rice,2930,2990,2960
Uttar Pradesh,Agra,Achnera,Sponge gourd,1800,1880,1840
Uttar Pradesh,Agra,Achnera,Tomato,7750,7850,7800
Uttar Pradesh,Agra,Achnera,Wheat,2200,2320,2260
Uttar Pradesh,Agra,Agra,Apple,9600,10000,9800
Uttar Pradesh,Agra,Agra,Arhar (Tur/Red Gram)(Whole),8750,9000,8850
Uttar Pradesh,Agra,Agra,Arhar Dal(Tur Dal),12850,13100,12950
Uttar Pradesh,Agra,Agra,Bajra(Pearl Millet/Cumbu),2050,2120,2080
Uttar Pradesh,Agra,Agra,Banana,2300,2450,2360
Uttar Pradesh,Agra,Agra,Barley (Jau),2200,2250,2230
Uttar Pradesh,Agra,Agra,Bengal Gram Dal (Chana Dal),6400,6600,6520
Uttar Pradesh,Agra,Agra,Bengal Gram(Gram)(Whole),5500,5650,5560
Uttar Pradesh,Agra,Agra,Bhindi(Ladies Finger),1650,1800,1750
Uttar Pradesh,Agra,Agra,Black Gram (Urd Beans)(Whole),7950,8100,8040
Uttar Pradesh,Agra,Agra,Black Gram Dal (Urd Dal),9450,9650,9550
Uttar Pradesh,Agra,Agra,Bottle gourd,1400,1580,1500
Uttar Pradesh,Agra,Agra,Brinjal,2000,2160,2100
Uttar Pradesh,Agra,Agra,Cauliflower,4250,4400,4320
Uttar Pradesh,Agra,Agra,Cucumbar(Kheera),1400,1650,1550
Uttar Pradesh,Agra,Agra,Garlic,7200,7500,7300
Uttar Pradesh,Agra,Agra,Green Chilli,4800,5100,4950
Uttar Pradesh,Agra,Agra,Gur(Jaggery),4100,4200,4150
Uttar Pradesh,Agra,Agra,Lemon,2900,3100,3000
Uttar Pradesh,Agra,Agra,Mango,2900,3200,3000
Uttar Pradesh,Agra,Agra,Mousambi(Sweet Lime),3300,3500,3420
Uttar Pradesh,Agra,Agra,Mustard,5450,5600,5500
Uttar Pradesh,Agra,Agra,Onion,1260,1430,1360
Uttar Pradesh,Agra,Agra,Papaya,2800,3000,2920
Uttar Pradesh,Agra,Agra,Pomegranate,6450,6700,6580
Uttar Pradesh,Agra,Agra,Potato,900,1060,980
Uttar Pradesh,Agra,Agra,Pumpkin,1150,1360,1280
Uttar Pradesh,Agra,Agra,Rice,2940,3040,2980
Uttar Pradesh,Agra,Agra,Sponge gourd,1500,1750,1650
Uttar Pradesh,Agra,Agra,Tomato,8400,8700,8500
Uttar Pradesh,Agra,Agra,Wheat,2260,2340,2290
Uttar Pradesh,Agra,Fatehabad,Bajra(Pearl Millet/Cumbu),1500,2350,2350
Uttar Pradesh,Agra,Fatehabad,Bhindi(Ladies Finger),600,850,700
Uttar Pradesh,Agra,Fatehabad,Bottle gourd,600,800,650
Uttar Pradesh,Agra,Fatehabad,Brinjal,700,850,780
Uttar Pradesh,Agra,Fatehabad,Cauliflower,800,850,820
Uttar Pradesh,Agra,Fatehabad,Cucumbar(Kheera),1300,1450,1350
Uttar Pradesh,Agra,Fatehabad,Ginger(Green),7000,7500,7200
Uttar Pradesh,Agra,Fatehabad,Green Chilli,1200,1320,1250
Uttar Pradesh,Agra,Fatehabad,Mustard,5000,5450,5450
Uttar Pradesh,Agra,Fatehabad,Onion,1200,1320,1250
Uttar Pradesh,Agra,Fatehabad,Potato,800,900,850
Uttar Pradesh,Agra,Fatehabad,Pumpkin,400,650,450
Uttar Pradesh,Agra,Fatehabad,Raddish,600,650,620
Uttar Pradesh,Agra,Fatehabad,Tomato,600,650,620
Uttar Pradesh,Agra,Jagnair,Bajra(Pearl Millet/Cumbu),1950,2050,2000
Uttar Pradesh,Aligarh,Aligarh,Arhar (Tur/Red Gram)(Whole),8500,8700,8600
Uttar Pradesh,Aligarh,Aligarh,Bajra(Pearl Millet/Cumbu),2070,2120,2100
Uttar Pradesh,Aligarh,Aligarh,Barley (Jau),2210,2250,2230
Uttar Pradesh,Aligarh,Aligarh,Bengal Gram(Gram)(Whole),5500,5600,5560
Uttar Pradesh,Aligarh,Aligarh,Ghee,45400,45600,45500
Uttar Pradesh,Aligarh,Aligarh,Green Gram (Moong)(Whole),7700,7800,7760
Uttar Pradesh,Aligarh,Aligarh,Gur(Jaggery),3850,3950,3900
Uttar Pradesh,Aligarh,Aligarh,Lentil (Masur)(Whole),6950,7050,7000
Uttar Pradesh,Aligarh,Aligarh,Maize,1950,2000,1980
Uttar Pradesh,Aligarh,Aligarh,Mustard,5400,5500,5450
Uttar Pradesh,Aligarh,Aligarh,Mustard Oil,12800,12900,12850
Uttar Pradesh,Aligarh,Aligarh,Onion,1350,1450,1400
Uttar Pradesh,Aligarh,Aligarh,Paddy(Dhan)(Basmati),2970,3070,3020
Uttar Pradesh,Aligarh,Aligarh,Potato,1050,1200,1120
Uttar Pradesh,Aligarh,Aligarh,Rice,2940,2980,2960
Uttar Pradesh,Aligarh,Aligarh,Tomato,8600,9000,8800
Uttar Pradesh,Aligarh,Aligarh,Wheat,2220,2250,2235
Uttar Pradesh,Aligarh,Atrauli,Bajra(Pearl Millet/Cumbu),1500,1700,1600
Uttar Pradesh,Aligarh,Atrauli,Bhindi(Ladies Finger),1000,1100,1050
Uttar Pradesh,Aligarh,Atrauli,Bottle gourd,450,550,500
Uttar Pradesh,Aligarh,Atrauli,Colacasia,900,1000,950
Uttar Pradesh,Aligarh,Atrauli,Green Chilli,1800,2000,1900
Uttar Pradesh,Aligarh,Atrauli,Maize,1600,1800,1700
Uttar Pradesh,Aligarh,Atrauli,Potato,950,1050,1000
Uttar Pradesh,Aligarh,Atrauli,Pumpkin,500,600,550
Uttar Pradesh,Aligarh,Atrauli,Sponge gourd,1000,1100,1050
Uttar Pradesh,Aligarh,Atrauli,Wheat,2100,2200,2150
Uttar Pradesh,Aligarh,Charra,Apple,9300,9500,9400
Uttar Pradesh,Aligarh,Charra,Arhar Dal(Tur Dal),12450,12550,12500
Uttar Pradesh,Aligarh,Charra,Bajra(Pearl Millet/Cumbu),2050,2120,2100
Uttar Pradesh,Aligarh,Charra,Banana,2300,2400,2340
Uttar Pradesh,Aligarh,Charra,Bhindi(Ladies Finger),2000,2200,2100
Uttar Pradesh,Aligarh,Charra,Black Gram Dal (Urd Dal),9450,9550,9500
Uttar Pradesh,Aligarh,Charra,Bottle gourd,1500,1600,1540
Uttar Pradesh,Aligarh,Charra,Brinjal,2400,2500,2450
Uttar Pradesh,Aligarh,Charra,Cabbage,1550,1650,1600
Uttar Pradesh,Aligarh,Charra,Cauliflower,4400,4600,4500
Uttar Pradesh,Aligarh,Charra,Green Chilli,4800,4900,4850
Uttar Pradesh,Aligarh,Charra,Maize,1950,1990,1970
Uttar Pradesh,Aligarh,Charra,Mustard,5400,5500,5450
Uttar Pradesh,Aligarh,Charra,Mustard Oil,12750,12850,12800
Uttar Pradesh,Aligarh,Charra,Onion,1350,1460,1410
Uttar Pradesh,Aligarh,Charra,Potato,1050,1150,1100
Uttar Pradesh,Aligarh,Charra,Pumpkin,1300,1400,1360
Uttar Pradesh,Aligarh,Charra,Raddish,2000,2200,2100
Uttar Pradesh,Aligarh,Charra,Rice,2930,2970,2950
Uttar Pradesh,Aligarh,Charra,Ridgeguard(Tori),1700,1800,1750
Uttar Pradesh,Aligarh,Charra,Tomato,8500,8900,8700
Uttar Pradesh,Aligarh,Charra,Wheat,2210,2250,2230
Uttar Pradesh,Allahabad,Ajuha,Bhindi(Ladies Finger),2060,2200,2130
Uttar Pradesh,Allahabad,Ajuha,Bitter gourd,2360,2500,2440
Uttar Pradesh,Allahabad,Ajuha,Bottle gourd,1580,1710,1650
Uttar Pradesh,Allahabad,Ajuha,Brinjal,2130,2280,2200
Uttar Pradesh,Allahabad,Ajuha,Cucumbar(Kheera),2030,2180,2100
Uttar Pradesh,Allahabad,Ajuha,Green Chilli,5520,5670,5600
Uttar Pradesh,Allahabad,Ajuha,Onion,1500,1650,1580
Uttar Pradesh,Allahabad,Ajuha,Potato,970,1120,1050
Uttar Pradesh,Allahabad,Ajuha,Pumpkin,1330,1480,1400
Uttar Pradesh,Allahabad,Ajuha,Rice,2460,2550,2520
Uttar Pradesh,Allahabad,Ajuha,Tomato,7480,7620,7550
Uttar Pradesh,Allahabad,Ajuha,Wheat,2200,2300,2250
Uttar Pradesh,Allahabad,Allahabad,Apple,9100,9350,9200
Uttar Pradesh,Allahabad,Allahabad,Banana,2650,2800,2700
Uttar Pradesh,Allahabad,Allahabad,Banana - Green,1650,1850,1725
Uttar Pradesh,Allahabad,Allahabad,Bengal Gram(Gram)(Whole),5200,5500,5360
Uttar Pradesh,Allahabad,Allahabad,Bitter gourd,2800,3200,2900
Uttar Pradesh,Allahabad,Allahabad,Brinjal,2400,2600,2500
Uttar Pradesh,Allahabad,Allahabad,Ginger(Green),10200,10500,10350
Uttar Pradesh,Allahabad,Allahabad,Mousambi(Sweet Lime),3450,3600,3500
Uttar Pradesh,Allahabad,Allahabad,Mustard,5300,5550,5460
Uttar Pradesh,Allahabad,Allahabad,Onion,1300,1550,1480
Uttar Pradesh,Allahabad,Allahabad,Pomegranate,7500,7700,7600
Uttar Pradesh,Allahabad,Allahabad,Potato,1050,1150,1115
Uttar Pradesh,Allahabad,Allahabad,Rice,2300,2550,2450
Uttar Pradesh,Allahabad,Allahabad,Wheat,2200,2500,2360
Uttar Pradesh,Ambedkarnagar,Akbarpur,Apple,9900,10500,10200
Uttar Pradesh,Ambedkarnagar,Akbarpur,Arhar Dal(Tur Dal),12000,13000,12850
Uttar Pradesh,Ambedkarnagar,Akbarpur,Banana,2600,3300,3200
Uttar Pradesh,Ambedkarnagar,Akbarpur,Banana - Green,1800,1900,1850
Uttar Pradesh,Ambedkarnagar,Akbarpur,Bengal Gram Dal (Chana Dal),6000,6100,6050
Uttar Pradesh,Ambedkarnagar,Akbarpur,Bengal Gram(Gram)(Whole),5500,5580,5570
Uttar Pradesh,Ambedkarnagar,Akbarpur,Bhindi(Ladies Finger),2100,2350,2200
Uttar Pradesh,Ambedkarnagar,Akbarpur,Bitter gourd,2400,2600,2500
Uttar Pradesh,Ambedkarnagar,Akbarpur,Bottle gourd,1900,2100,2000
Uttar Pradesh,Ambedkarnagar,Akbarpur,Brinjal,2400,2550,2500
Uttar Pradesh,Ambedkarnagar,Akbarpur,Cucumbar(Kheera),2500,2650,2600
Uttar Pradesh,Ambedkarnagar,Akbarpur,Garlic,7000,7780,7750
Uttar Pradesh,Ambedkarnagar,Akbarpur,Ginger(Green),10000,11000,10950
Uttar Pradesh,Ambedkarnagar,Akbarpur,Green Chilli,5500,5800,5780
Uttar Pradesh,Ambedkarnagar,Akbarpur,Jack Fruit,1200,1250,1210
Uttar Pradesh,Ambedkarnagar,Akbarpur,Lemon,3800,4100,4000
Uttar Pradesh,Ambedkarnagar,Akbarpur,Lentil (Masur)(Whole),6800,6900,6880
Uttar Pradesh,Ambedkarnagar,Akbarpur,Mustard,5400,5500,5480
Uttar Pradesh,Ambedkarnagar,Akbarpur,Mustard Oil,14400,14650,14500
Uttar Pradesh,Ambedkarnagar,Akbarpur,Onion,1500,1610,1590
Uttar Pradesh,Ambedkarnagar,Akbarpur,Papaya,2700,2880,2800
Uttar Pradesh,Ambedkarnagar,Akbarpur,Pointed gourd (Parval),3400,3600,3500
Uttar Pradesh,Ambedkarnagar,Akbarpur,Pomegranate,6400,6700,6500
Uttar Pradesh,Ambedkarnagar,Akbarpur,Potato,1100,1210,1190
Uttar Pradesh,Ambedkarnagar,Akbarpur,Pumpkin,1600,1750,1700
Uttar Pradesh,Ambedkarnagar,Akbarpur,Rice,2600,2640,2630
Uttar Pradesh,Ambedkarnagar,Akbarpur,Sponge gourd,1700,1880,1800
Uttar Pradesh,Ambedkarnagar,Akbarpur,Tomato,7200,8050,7800
Uttar Pradesh,Ambedkarnagar,Akbarpur,Wheat,2100,2300,2270
Uttar Pradesh,Ambedkarnagar,Akbarpur,White Peas,4900,5100,5050
Uttar Pradesh,Auraiya,Achalda,Apple,9700,9900,9800
Uttar Pradesh,Auraiya,Achalda,Arhar Dal(Tur Dal),12900,13100,13000
Uttar Pradesh,Auraiya,Achalda,Bajra(Pearl Millet/Cumbu),2300,2400,2350
Uttar Pradesh,Auraiya,Achalda,Banana,2400,2560,2500
Uttar Pradesh,Auraiya,Achalda,Bengal Gram(Gram)(Whole),5400,5500,5450
Uttar Pradesh,Auraiya,Achalda,Bottle gourd,1400,1550,1500
Uttar Pradesh,Auraiya,Achalda,Brinjal,2100,2250,2200
Uttar Pradesh,Auraiya,Achalda,Cabbage,2300,2400,2360
Uttar Pradesh,Auraiya,Achalda,Garlic,7700,8000,7850
Uttar Pradesh,Auraiya,Achalda,Green Chilli,4900,5100,5000
Uttar Pradesh,Auraiya,Achalda,Gur(Jaggery),3780,4000,3950
Uttar Pradesh,Auraiya,Achalda,Maize,1700,1800,1750
Uttar Pradesh,Auraiya,Achalda,Mustard,5400,5500,5450
Uttar Pradesh,Auraiya,Achalda,Mustard Oil,12300,12500,12400
Uttar Pradesh,Auraiya,Achalda,Onion,1500,1700,1620
Uttar Pradesh,Auraiya,Achalda,Potato,1000,1100,1040
Uttar Pradesh,Auraiya,Achalda,Pumpkin,1250,1350,1300
Uttar Pradesh,Auraiya,Achalda,Rice,2500,2650,2600
Uttar Pradesh,Auraiya,Achalda,Tomato,8000,8100,8050
Uttar Pradesh,Auraiya,Achalda,Wheat,2200,2300,2250
Uttar Pradesh,Badaun,Babrala,Wheat,2270,2300,2290
Uttar Pradesh,Badaun,Badayoun,Apple,8940,9200,9000
Uttar Pradesh,Badaun,Badayoun,Banana - Green,1670,1780,1710
Uttar Pradesh,Badaun,Badayoun,Bengal Gram(Gram)(Whole),5800,5900,5840
Uttar Pradesh,Badaun,Badayoun,Bhindi(Ladies Finger),1850,1980,1920
Uttar Pradesh,Badaun,Badayoun,Bitter gourd,1880,2000,1950
Uttar Pradesh,Badaun,Badayoun,Bottle gourd,1490,1600,1560
Uttar Pradesh,Badaun,Badayoun,Brinjal,1700,1810,1735
Uttar Pradesh,Badaun,Badayoun,Cabbage,1730,1840,1780
Uttar Pradesh,Badaun,Badayoun,Capsicum,2650,2780,2700
Uttar Pradesh,Badaun,Badayoun,Cucumbar(Kheera),1800,1900,1825
Uttar Pradesh,Badaun,Badayoun,Garlic,6150,6400,6200
Uttar Pradesh,Badaun,Badayoun,Ginger(Green),10000,10400,10200
Uttar Pradesh,Badaun,Badayoun,Green Chilli,4940,5120,5000
Uttar Pradesh,Badaun,Badayoun,Gur(Jaggery),3500,3600,3540
Uttar Pradesh,Badaun,Badayoun,Lemon,4100,4270,4180
Uttar Pradesh,Badaun,Badayoun,Lentil (Masur)(Whole),6840,6940,6885
Uttar Pradesh,Badaun,Badayoun,Maize,1720,1800,1760
Uttar Pradesh,Badaun,Badayoun,Onion,1420,1530,1475
Uttar Pradesh,Badaun,Badayoun,Papaya,2430,2530,2490
Uttar Pradesh,Badaun,Badayoun,Potato,1200,1340,1250
Uttar Pradesh,Badaun,Badayoun,Pumpkin,1300,1380,1320
Uttar Pradesh,Badaun,Badayoun,Raddish,1790,1900,1815
Uttar Pradesh,Badaun,Badayoun,Rice,2700,2770,2725
Uttar Pradesh,Badaun,Badayoun,Sponge gourd,1650,1790,1720
Uttar Pradesh,Badaun,Badayoun,Tomato,7500,7700,7560
Uttar Pradesh,Badaun,Badayoun,Wheat,2290,2370,2320
Uttar Pradesh,Baghpat,Baraut,Apple,4000,4100,4050
Uttar Pradesh,Baghpat,Baraut,Banana - Green,1000,1040,1035
Uttar Pradesh,Baghpat,Baraut,Bottle gourd,850,950,900
Uttar Pradesh,Baghpat,Baraut,Green Chilli,2300,2400,2350
Uttar Pradesh,Baghpat,Baraut,Potato,1100,1200,1150
Uttar Pradesh,Baghpat,Baraut,Raddish,600,700,650
Uttar Pradesh,Baghpat,Baraut,Sponge gourd,1100,1200,1150
Uttar Pradesh,Bahraich,Bahraich,Apple,10000,10450,10250
Uttar Pradesh,Bahraich,Bahraich,Arhar Dal(Tur Dal),12900,13350,13100
Uttar Pradesh,Bahraich,Bahraich,Banana,3050,3300,3175
Uttar Pradesh,Bahraich,Bahraich,Banana - Green,1650,1870,1750
Uttar Pradesh,Bahraich,Bahraich,Bengal Gram(Gram)(Whole),5525,5740,5615
Uttar Pradesh,Bahraich,Bahraich,Bhindi(Ladies Finger),2250,2400,2320
Uttar Pradesh,Bahraich,Bahraich,Bitter gourd,2360,2540,2450
Uttar Pradesh,Bahraich,Bahraich,Black Gram (Urd Beans)(Whole),8600,8850,8720
Uttar Pradesh,Bahraich,Bahraich,Bottle gourd,2250,2400,2320
Uttar Pradesh,Bahraich,Bahraich,Brinjal,2580,2750,2670
Uttar Pradesh,Bahraich,Bahraich,Cucumbar(Kheera),2400,2600,2500
Uttar Pradesh,Bahraich,Bahraich,Garlic,7450,7825,7630
Uttar Pradesh,Bahraich,Bahraich,Green Chilli,5050,5400,5200
Uttar Pradesh,Bahraich,Bahraich,Green Gram (Moong)(Whole),8350,8570,8470
Uttar Pradesh,Bahraich,Bahraich,Gur(Jaggery),4100,4275,4180
